qid,absid
http://www.wikidata.org/entity/Q97985582,152944
http://www.wikidata.org/entity/Q97988268,99137
http://www.wikidata.org/entity/Q97988094,99563
http://www.wikidata.org/entity/Q97984981,99784
http://www.wikidata.org/entity/Q97988647,99847
http://www.wikidata.org/entity/Q97986878,99931
http://www.wikidata.org/entity/Q97985876,99987
http://www.wikidata.org/entity/Q97987299,100152
http://www.wikidata.org/entity/Q97984609,100201
http://www.wikidata.org/entity/Q97987805,100304
http://www.wikidata.org/entity/Q97984535,100662
http://www.wikidata.org/entity/Q97988276,100664
http://www.wikidata.org/entity/Q97984783,100868
http://www.wikidata.org/entity/Q97987262,101043
http://www.wikidata.org/entity/Q97986854,101154
http://www.wikidata.org/entity/Q97987862,101159
http://www.wikidata.org/entity/Q97986073,101174
http://www.wikidata.org/entity/Q97987338,101335
http://www.wikidata.org/entity/Q97987844,101534
http://www.wikidata.org/entity/Q97985478,99248
http://www.wikidata.org/entity/Q97984330,99566
http://www.wikidata.org/entity/Q97985960,99888
http://www.wikidata.org/entity/Q97985741,99925
http://www.wikidata.org/entity/Q97985452,99934
http://www.wikidata.org/entity/Q97986140,99941
http://www.wikidata.org/entity/Q97987504,100313
http://www.wikidata.org/entity/Q97988195,100482
http://www.wikidata.org/entity/Q97987748,100651
http://www.wikidata.org/entity/Q97985092,100875
http://www.wikidata.org/entity/Q97983486,100893
http://www.wikidata.org/entity/Q97986869,100979
http://www.wikidata.org/entity/Q97983838,100980
http://www.wikidata.org/entity/Q97985293,101357
http://www.wikidata.org/entity/Q97985460,101602
http://www.wikidata.org/entity/Q97984380,101611
http://www.wikidata.org/entity/Q97984756,101658
http://www.wikidata.org/entity/Q97986515,101811
http://www.wikidata.org/entity/Q97987021,152198
http://www.wikidata.org/entity/Q97988096,152203
http://www.wikidata.org/entity/Q97987289,152223
http://www.wikidata.org/entity/Q97986507,152967
http://www.wikidata.org/entity/Q97987650,152977
http://www.wikidata.org/entity/Q97985506,99036
http://www.wikidata.org/entity/Q97986179,99155
http://www.wikidata.org/entity/Q97986965,99440
http://www.wikidata.org/entity/Q97987794,99767
http://www.wikidata.org/entity/Q97988399,100002
http://www.wikidata.org/entity/Q97983459,100022
http://www.wikidata.org/entity/Q97985523,100101
http://www.wikidata.org/entity/Q97984153,100184
http://www.wikidata.org/entity/Q97986900,100418
http://www.wikidata.org/entity/Q97985686,100467
http://www.wikidata.org/entity/Q97987673,100654
http://www.wikidata.org/entity/Q97987085,100751
http://www.wikidata.org/entity/Q97986747,100859
http://www.wikidata.org/entity/Q97984020,100871
http://www.wikidata.org/entity/Q97988534,101286
http://www.wikidata.org/entity/Q97988136,101297
http://www.wikidata.org/entity/Q97984822,101481
http://www.wikidata.org/entity/Q97987714,101619
http://www.wikidata.org/entity/Q97988435,136378
http://www.wikidata.org/entity/Q97983919,152981
http://www.wikidata.org/entity/Q97985272,99061
http://www.wikidata.org/entity/Q97986711,99095
http://www.wikidata.org/entity/Q97987277,99226
http://www.wikidata.org/entity/Q97986772,99346
http://www.wikidata.org/entity/Q97988062,99448
http://www.wikidata.org/entity/Q97985603,99449
http://www.wikidata.org/entity/Q97987313,99594
http://www.wikidata.org/entity/Q97987532,99640
http://www.wikidata.org/entity/Q97986603,100183
http://www.wikidata.org/entity/Q97985227,100472
http://www.wikidata.org/entity/Q97985180,100559
http://www.wikidata.org/entity/Q97983850,100605
http://www.wikidata.org/entity/Q97984925,100607
http://www.wikidata.org/entity/Q97986048,100723
http://www.wikidata.org/entity/Q97984092,100730
http://www.wikidata.org/entity/Q97983942,100853
http://www.wikidata.org/entity/Q97985142,100892
http://www.wikidata.org/entity/Q97987754,100915
http://www.wikidata.org/entity/Q97983251,101064
http://www.wikidata.org/entity/Q97987764,101420
http://www.wikidata.org/entity/Q97983693,101476
http://www.wikidata.org/entity/Q97987481,101593
http://www.wikidata.org/entity/Q97984612,112954
http://www.wikidata.org/entity/Q97987025,182700
http://www.wikidata.org/entity/Q97984933,99165
http://www.wikidata.org/entity/Q56816041,99411
http://www.wikidata.org/entity/Q97984266,99413
http://www.wikidata.org/entity/Q97984417,99457
http://www.wikidata.org/entity/Q97987641,99587
http://www.wikidata.org/entity/Q97983385,99605
http://www.wikidata.org/entity/Q97987158,99867
http://www.wikidata.org/entity/Q97988319,100045
http://www.wikidata.org/entity/Q97986222,100048
http://www.wikidata.org/entity/Q97984397,100174
http://www.wikidata.org/entity/Q97985682,100464
http://www.wikidata.org/entity/Q97987546,100478
http://www.wikidata.org/entity/Q97986062,100638
http://www.wikidata.org/entity/Q97988335,100643
http://www.wikidata.org/entity/Q97986992,100696
http://www.wikidata.org/entity/Q97988483,100707
http://www.wikidata.org/entity/Q97986684,100736
http://www.wikidata.org/entity/Q97988644,100772
http://www.wikidata.org/entity/Q97983771,100877
http://www.wikidata.org/entity/Q97983484,100909
http://www.wikidata.org/entity/Q97984807,100924
http://www.wikidata.org/entity/Q97983748,101279
http://www.wikidata.org/entity/Q97987881,101301
http://www.wikidata.org/entity/Q97984564,101308
http://www.wikidata.org/entity/Q97983734,101313
http://www.wikidata.org/entity/Q97986079,101424
http://www.wikidata.org/entity/Q97987756,101432
http://www.wikidata.org/entity/Q97984600,101557
http://www.wikidata.org/entity/Q97987121,101589
http://www.wikidata.org/entity/Q97986459,101600
http://www.wikidata.org/entity/Q97984527,101645
http://www.wikidata.org/entity/Q97983433,101664
http://www.wikidata.org/entity/Q97985438,101750
http://www.wikidata.org/entity/Q97983863,101756
http://www.wikidata.org/entity/Q97985509,117807
http://www.wikidata.org/entity/Q97986553,130487
http://www.wikidata.org/entity/Q97985070,137792
http://www.wikidata.org/entity/Q97983492,144683
http://www.wikidata.org/entity/Q97986778,152954
http://www.wikidata.org/entity/Q97984735,99097
http://www.wikidata.org/entity/Q97987274,99227
http://www.wikidata.org/entity/Q97987272,99706
http://www.wikidata.org/entity/Q97987218,99755
http://www.wikidata.org/entity/Q97987222,100221
http://www.wikidata.org/entity/Q97984658,100984
http://www.wikidata.org/entity/Q97986169,101161
http://www.wikidata.org/entity/Q97984311,101176
http://www.wikidata.org/entity/Q97985928,101343
http://www.wikidata.org/entity/Q97986248,101415
http://www.wikidata.org/entity/Q97986916,101546
http://www.wikidata.org/entity/Q97985453,101652
http://www.wikidata.org/entity/Q97987467,101671
http://www.wikidata.org/entity/Q97987700,101680
http://www.wikidata.org/entity/Q97985627,101810
http://www.wikidata.org/entity/Q97987014,109250
http://www.wikidata.org/entity/Q97987042,117630
http://www.wikidata.org/entity/Q97984623,150344
http://www.wikidata.org/entity/Q97986243,152207
http://www.wikidata.org/entity/Q97987852,152947
http://www.wikidata.org/entity/Q97987724,99151
http://www.wikidata.org/entity/Q97988641,99387
http://www.wikidata.org/entity/Q97986642,99507
http://www.wikidata.org/entity/Q97984202,99592
http://www.wikidata.org/entity/Q97988101,99608
http://www.wikidata.org/entity/Q97986981,99951
http://www.wikidata.org/entity/Q97986270,100348
http://www.wikidata.org/entity/Q97988291,100356
http://www.wikidata.org/entity/Q97986092,100449
http://www.wikidata.org/entity/Q97988611,100493
http://www.wikidata.org/entity/Q97986883,100527
http://www.wikidata.org/entity/Q97984931,100625
http://www.wikidata.org/entity/Q97985718,100754
http://www.wikidata.org/entity/Q97988261,100755
http://www.wikidata.org/entity/Q97983453,100758
http://www.wikidata.org/entity/Q97984820,100767
http://www.wikidata.org/entity/Q97986744,101262
http://www.wikidata.org/entity/Q97988549,101360
http://www.wikidata.org/entity/Q97986413,101635
http://www.wikidata.org/entity/Q97987762,101715
http://www.wikidata.org/entity/Q97984089,101760
http://www.wikidata.org/entity/Q97988166,136632
http://www.wikidata.org/entity/Q97985327,152220
http://www.wikidata.org/entity/Q97984464,99174
http://www.wikidata.org/entity/Q97983778,99214
http://www.wikidata.org/entity/Q97987799,99245
http://www.wikidata.org/entity/Q97987208,99458
http://www.wikidata.org/entity/Q97987992,99707
http://www.wikidata.org/entity/Q97987312,99734
http://www.wikidata.org/entity/Q97988085,99830
http://www.wikidata.org/entity/Q97984891,100029
http://www.wikidata.org/entity/Q5463518,100140
http://www.wikidata.org/entity/Q97987215,100220
http://www.wikidata.org/entity/Q97985127,100471
http://www.wikidata.org/entity/Q97984996,100869
http://www.wikidata.org/entity/Q97985724,100998
http://www.wikidata.org/entity/Q97985674,101079
http://www.wikidata.org/entity/Q97985972,101185
http://www.wikidata.org/entity/Q97986799,101186
http://www.wikidata.org/entity/Q97987891,101319
http://www.wikidata.org/entity/Q97983502,101467
http://www.wikidata.org/entity/Q97984781,101697
http://www.wikidata.org/entity/Q97987588,119504
http://www.wikidata.org/entity/Q97983829,119612
http://www.wikidata.org/entity/Q97986273,136630
http://www.wikidata.org/entity/Q97983917,152211
http://www.wikidata.org/entity/Q97983861,99074
http://www.wikidata.org/entity/Q84728198,99082
http://www.wikidata.org/entity/Q97985368,99120
http://www.wikidata.org/entity/Q97988457,99368
http://www.wikidata.org/entity/Q97984742,99531
http://www.wikidata.org/entity/Q97986770,99648
http://www.wikidata.org/entity/Q97987701,99817
http://www.wikidata.org/entity/Q97983713,99826
http://www.wikidata.org/entity/Q97987213,99862
http://www.wikidata.org/entity/Q97983622,100319
http://www.wikidata.org/entity/Q97987100,100412
http://www.wikidata.org/entity/Q97985165,100555
http://www.wikidata.org/entity/Q97984767,100694
http://www.wikidata.org/entity/Q97986843,100929
http://www.wikidata.org/entity/Q97987698,101255
http://www.wikidata.org/entity/Q97984444,101508
http://www.wikidata.org/entity/Q97984385,101627
http://www.wikidata.org/entity/Q97987146,99111
http://www.wikidata.org/entity/Q97987450,99124
http://www.wikidata.org/entity/Q97983653,99157
http://www.wikidata.org/entity/Q97986786,99242
http://www.wikidata.org/entity/Q97985457,99371
http://www.wikidata.org/entity/Q97986264,99809
http://www.wikidata.org/entity/Q97987644,100076
http://www.wikidata.org/entity/Q97984080,100168
http://www.wikidata.org/entity/Q97987782,100781
http://www.wikidata.org/entity/Q97987573,101192
http://www.wikidata.org/entity/Q97988620,101254
http://www.wikidata.org/entity/Q97986016,101437
http://www.wikidata.org/entity/Q97988234,101513
http://www.wikidata.org/entity/Q97986207,101606
http://www.wikidata.org/entity/Q97983469,101758
http://www.wikidata.org/entity/Q97986188,101792
http://www.wikidata.org/entity/Q97985890,112092
http://www.wikidata.org/entity/Q97984655,152188
http://www.wikidata.org/entity/Q97986385,152942
http://www.wikidata.org/entity/Q97986775,152955
http://www.wikidata.org/entity/Q97988366,100106
http://www.wikidata.org/entity/Q97984911,100213
http://www.wikidata.org/entity/Q97988227,100243
http://www.wikidata.org/entity/Q97983319,100279
http://www.wikidata.org/entity/Q97984009,100550
http://www.wikidata.org/entity/Q97988072,100613
http://www.wikidata.org/entity/Q97983882,100777
http://www.wikidata.org/entity/Q97984522,100840
http://www.wikidata.org/entity/Q97985104,100997
http://www.wikidata.org/entity/Q97984731,101143
http://www.wikidata.org/entity/Q97985354,101182
http://www.wikidata.org/entity/Q97987958,101237
http://www.wikidata.org/entity/Q97987979,101268
http://www.wikidata.org/entity/Q97985782,101435
http://www.wikidata.org/entity/Q97983338,101552
http://www.wikidata.org/entity/Q97987250,101805
http://www.wikidata.org/entity/Q97986275,99085
http://www.wikidata.org/entity/Q84711779,99103
http://www.wikidata.org/entity/Q97984789,99169
http://www.wikidata.org/entity/Q97988280,99215
http://www.wikidata.org/entity/Q97985040,99305
http://www.wikidata.org/entity/Q97985062,99328
http://www.wikidata.org/entity/Q97986836,99619
http://www.wikidata.org/entity/Q97987744,99687
http://www.wikidata.org/entity/Q97986705,99703
http://www.wikidata.org/entity/Q97987801,99752
http://www.wikidata.org/entity/Q97987576,99868
http://www.wikidata.org/entity/Q97986339,99873
http://www.wikidata.org/entity/Q97984590,100067
http://www.wikidata.org/entity/Q97987596,100375
http://www.wikidata.org/entity/Q97984995,100536
http://www.wikidata.org/entity/Q97984949,100600
http://www.wikidata.org/entity/Q97984307,100642
http://www.wikidata.org/entity/Q97986496,100704
http://www.wikidata.org/entity/Q97987856,101101
http://www.wikidata.org/entity/Q97985823,101272
http://www.wikidata.org/entity/Q97988365,101682
http://www.wikidata.org/entity/Q97985024,110174
http://www.wikidata.org/entity/Q97983306,110966
http://www.wikidata.org/entity/Q97984926,99162
http://www.wikidata.org/entity/Q97985347,99391
http://www.wikidata.org/entity/Q97987054,99834
http://www.wikidata.org/entity/Q97985816,99883
http://www.wikidata.org/entity/Q97988154,100034
http://www.wikidata.org/entity/Q97984941,100617
http://www.wikidata.org/entity/Q97985837,100847
http://www.wikidata.org/entity/Q97983781,100865
http://www.wikidata.org/entity/Q97986630,100872
http://www.wikidata.org/entity/Q97985941,100956
http://www.wikidata.org/entity/Q97984508,101312
http://www.wikidata.org/entity/Q97983690,101475
http://www.wikidata.org/entity/Q97984107,101531
http://www.wikidata.org/entity/Q97985665,101551
http://www.wikidata.org/entity/Q97984161,101581
http://www.wikidata.org/entity/Q97985296,152979
http://www.wikidata.org/entity/Q97988361,100149
http://www.wikidata.org/entity/Q97985710,99136
http://www.wikidata.org/entity/Q97983840,101459
http://www.wikidata.org/entity/Q97983611,101465
http://www.wikidata.org/entity/Q97985376,101605
http://www.wikidata.org/entity/Q97986616,101666
http://www.wikidata.org/entity/Q97983398,136245
http://www.wikidata.org/entity/Q97985924,182685
http://www.wikidata.org/entity/Q97987201,99760
http://www.wikidata.org/entity/Q97984349,99892
http://www.wikidata.org/entity/Q97983382,100072
http://www.wikidata.org/entity/Q97983579,100206
http://www.wikidata.org/entity/Q97987178,100345
http://www.wikidata.org/entity/Q97983546,100557
http://www.wikidata.org/entity/Q97983470,100657
http://www.wikidata.org/entity/Q97985042,100689
http://www.wikidata.org/entity/Q97986920,100779
http://www.wikidata.org/entity/Q97983198,100788
http://www.wikidata.org/entity/Q97987880,101025
http://www.wikidata.org/entity/Q97988126,101169
http://www.wikidata.org/entity/Q97984032,101668
http://www.wikidata.org/entity/Q97983540,110888
http://www.wikidata.org/entity/Q97985120,152208
http://www.wikidata.org/entity/Q97983390,152975
http://www.wikidata.org/entity/Q97986741,99132
http://www.wikidata.org/entity/Q97988503,99138
http://www.wikidata.org/entity/Q97985330,99613
http://www.wikidata.org/entity/Q97988170,99904
http://www.wikidata.org/entity/Q97987170,99932
http://www.wikidata.org/entity/Q97988063,100060
http://www.wikidata.org/entity/Q97987812,100123
http://www.wikidata.org/entity/Q97985600,100267
http://www.wikidata.org/entity/Q97988415,100316
http://www.wikidata.org/entity/Q97986288,100320
http://www.wikidata.org/entity/Q97988123,100517
http://www.wikidata.org/entity/Q97988129,100526
http://www.wikidata.org/entity/Q97985209,100537
http://www.wikidata.org/entity/Q97986051,100637
http://www.wikidata.org/entity/Q97987736,100650
http://www.wikidata.org/entity/Q97986268,101183
http://www.wikidata.org/entity/Q97985374,101741
http://www.wikidata.org/entity/Q97985646,101794
http://www.wikidata.org/entity/Q97986670,128150
http://www.wikidata.org/entity/Q97986178,182687
http://www.wikidata.org/entity/Q97987999,99615
http://www.wikidata.org/entity/Q97988278,99923
http://www.wikidata.org/entity/Q97984677,100270
http://www.wikidata.org/entity/Q97988554,100455
http://www.wikidata.org/entity/Q97987139,100595
http://www.wikidata.org/entity/Q97987365,100816
http://www.wikidata.org/entity/Q97988189,101087
http://www.wikidata.org/entity/Q97986405,101520
http://www.wikidata.org/entity/Q97987837,101536
http://www.wikidata.org/entity/Q97983645,101617
http://www.wikidata.org/entity/Q97985489,101685
http://www.wikidata.org/entity/Q97985784,101739
http://www.wikidata.org/entity/Q97983350,116048
http://www.wikidata.org/entity/Q97987373,152978
http://www.wikidata.org/entity/Q97983736,99270
http://www.wikidata.org/entity/Q97985087,99390
http://www.wikidata.org/entity/Q97987991,99465
http://www.wikidata.org/entity/Q97984218,99479
http://www.wikidata.org/entity/Q97986571,99756
http://www.wikidata.org/entity/Q97984793,100100
http://www.wikidata.org/entity/Q97986306,100291
http://www.wikidata.org/entity/Q97988212,100299
http://www.wikidata.org/entity/Q97985249,100473
http://www.wikidata.org/entity/Q97984361,100496
http://www.wikidata.org/entity/Q97984939,100611
http://www.wikidata.org/entity/Q97988049,100644
http://www.wikidata.org/entity/Q97984498,100731
http://www.wikidata.org/entity/Q97984343,100741
http://www.wikidata.org/entity/Q97988528,100759
http://www.wikidata.org/entity/Q97988462,100866
http://www.wikidata.org/entity/Q97983817,101019
http://www.wikidata.org/entity/Q97985703,101088
http://www.wikidata.org/entity/Q97985435,101146
http://www.wikidata.org/entity/Q97986312,101195
http://www.wikidata.org/entity/Q97985991,101232
http://www.wikidata.org/entity/Q97985937,101347
http://www.wikidata.org/entity/Q97986491,101436
http://www.wikidata.org/entity/Q97983858,110893
http://www.wikidata.org/entity/Q97986773,110964
http://www.wikidata.org/entity/Q97986161,112082
http://www.wikidata.org/entity/Q97985969,119836
http://www.wikidata.org/entity/Q97984663,182669
http://www.wikidata.org/entity/Q97985564,99366
http://www.wikidata.org/entity/Q97983380,99578
http://www.wikidata.org/entity/Q97986966,99872
http://www.wikidata.org/entity/Q97984086,99990
http://www.wikidata.org/entity/Q97983360,99999
http://www.wikidata.org/entity/Q97986105,100285
http://www.wikidata.org/entity/Q97983361,100353
http://www.wikidata.org/entity/Q84711631,100447
http://www.wikidata.org/entity/Q97988473,100491
http://www.wikidata.org/entity/Q97986870,100503
http://www.wikidata.org/entity/Q97986792,100540
http://www.wikidata.org/entity/Q97984247,100551
http://www.wikidata.org/entity/Q97986411,100576
http://www.wikidata.org/entity/Q97987472,100659
http://www.wikidata.org/entity/Q97985236,100836
http://www.wikidata.org/entity/Q97986388,100855
http://www.wikidata.org/entity/Q97983465,100260
http://www.wikidata.org/entity/Q97983565,100311
http://www.wikidata.org/entity/Q97984198,100623
http://www.wikidata.org/entity/Q97984679,100815
http://www.wikidata.org/entity/Q97985117,101171
http://www.wikidata.org/entity/Q97988450,101323
http://www.wikidata.org/entity/Q97988079,101587
http://www.wikidata.org/entity/Q97986031,101615
http://www.wikidata.org/entity/Q97987463,101704
http://www.wikidata.org/entity/Q97984835,119613
http://www.wikidata.org/entity/Q97983507,136738
http://www.wikidata.org/entity/Q97985381,99257
http://www.wikidata.org/entity/Q97985793,99886
http://www.wikidata.org/entity/Q97985612,100065
http://www.wikidata.org/entity/Q97983264,100068
http://www.wikidata.org/entity/Q97985801,100257
http://www.wikidata.org/entity/Q97984289,100282
http://www.wikidata.org/entity/Q97985152,100516
http://www.wikidata.org/entity/Q97985234,100702
http://www.wikidata.org/entity/Q97984455,100793
http://www.wikidata.org/entity/Q97987888,101252
http://www.wikidata.org/entity/Q97985498,101728
http://www.wikidata.org/entity/Q97986502,101752
http://www.wikidata.org/entity/Q97983415,152225
http://www.wikidata.org/entity/Q97985200,182680
http://www.wikidata.org/entity/Q97986680,99048
http://www.wikidata.org/entity/Q97987405,99477
http://www.wikidata.org/entity/Q97984901,99629
http://www.wikidata.org/entity/Q97983344,99692
http://www.wikidata.org/entity/Q84727876,99870
http://www.wikidata.org/entity/Q97984221,100154
http://www.wikidata.org/entity/Q97985864,100309
http://www.wikidata.org/entity/Q97983312,100757
http://www.wikidata.org/entity/Q84711058,101276
http://www.wikidata.org/entity/Q97983896,101419
http://www.wikidata.org/entity/Q97984174,101514
http://www.wikidata.org/entity/Q6742509,101710
http://www.wikidata.org/entity/Q97984811,120183
http://www.wikidata.org/entity/Q97983416,136268
http://www.wikidata.org/entity/Q97984217,99555
http://www.wikidata.org/entity/Q97985894,99957
http://www.wikidata.org/entity/Q97987056,100247
http://www.wikidata.org/entity/Q97986054,100293
http://www.wikidata.org/entity/Q97986918,100342
http://www.wikidata.org/entity/Q97986790,100377
http://www.wikidata.org/entity/Q97988585,100529
http://www.wikidata.org/entity/Q97984936,100601
http://www.wikidata.org/entity/Q97986240,100693
http://www.wikidata.org/entity/Q97988151,100848
http://www.wikidata.org/entity/Q97985143,100899
http://www.wikidata.org/entity/Q97988615,100905
http://www.wikidata.org/entity/Q97987551,100914
http://www.wikidata.org/entity/Q97984488,101001
http://www.wikidata.org/entity/Q97987456,101010
http://www.wikidata.org/entity/Q97984258,101095
http://www.wikidata.org/entity/Q97986184,101510
http://www.wikidata.org/entity/Q97984151,101527
http://www.wikidata.org/entity/Q97988168,101558
http://www.wikidata.org/entity/Q97986474,101613
http://www.wikidata.org/entity/Q97987615,101642
http://www.wikidata.org/entity/Q97986382,101763
http://www.wikidata.org/entity/Q97988058,152181
http://www.wikidata.org/entity/Q97986915,99087
http://www.wikidata.org/entity/Q97983805,99293
http://www.wikidata.org/entity/Q97986993,99331
http://www.wikidata.org/entity/Q97987536,99639
http://www.wikidata.org/entity/Q97986049,99643
http://www.wikidata.org/entity/Q97985035,99782
http://www.wikidata.org/entity/Q97985533,99959
http://www.wikidata.org/entity/Q97988468,100057
http://www.wikidata.org/entity/Q97987407,100350
http://www.wikidata.org/entity/Q97988295,100376
http://www.wikidata.org/entity/Q97987428,100423
http://www.wikidata.org/entity/Q97985505,100432
http://www.wikidata.org/entity/Q97984114,100604
http://www.wikidata.org/entity/Q97983853,100747
http://www.wikidata.org/entity/Q97986606,100802
http://www.wikidata.org/entity/Q97985195,101073
http://www.wikidata.org/entity/Q97983512,101153
http://www.wikidata.org/entity/Q97985955,101180
http://www.wikidata.org/entity/Q97988087,101442
http://www.wikidata.org/entity/Q97983296,101608
http://www.wikidata.org/entity/Q97984420,101639
http://www.wikidata.org/entity/Q97988600,101656
http://www.wikidata.org/entity/Q97984490,113288
http://www.wikidata.org/entity/Q97988663,116516
http://www.wikidata.org/entity/Q97984559,119234
http://www.wikidata.org/entity/Q97984554,99129
http://www.wikidata.org/entity/Q97983594,99170
http://www.wikidata.org/entity/Q97983773,99302
http://www.wikidata.org/entity/Q97986617,99653
http://www.wikidata.org/entity/Q97988245,99775
http://www.wikidata.org/entity/Q97984737,99802
http://www.wikidata.org/entity/Q97987997,100442
http://www.wikidata.org/entity/Q97986594,100453
http://www.wikidata.org/entity/Q97986168,100489
http://www.wikidata.org/entity/Q97986852,100804
http://www.wikidata.org/entity/Q97984719,100860
http://www.wikidata.org/entity/Q97988655,100926
http://www.wikidata.org/entity/Q97987967,101320
http://www.wikidata.org/entity/Q97988117,100862
http://www.wikidata.org/entity/Q97983650,100903
http://www.wikidata.org/entity/Q97984168,101118
http://www.wikidata.org/entity/Q97985029,101130
http://www.wikidata.org/entity/Q97988171,101222
http://www.wikidata.org/entity/Q97984029,101353
http://www.wikidata.org/entity/Q97987597,101572
http://www.wikidata.org/entity/Q97984469,111117
http://www.wikidata.org/entity/Q97988018,99045
http://www.wikidata.org/entity/Q97985378,99119
http://www.wikidata.org/entity/Q97986712,99128
http://www.wikidata.org/entity/Q97985106,99222
http://www.wikidata.org/entity/Q97984672,99297
http://www.wikidata.org/entity/Q97986729,99501
http://www.wikidata.org/entity/Q97983627,99548
http://www.wikidata.org/entity/Q97986088,99800
http://www.wikidata.org/entity/Q97986263,99843
http://www.wikidata.org/entity/Q97986380,100024
http://www.wikidata.org/entity/Q97985632,100189
http://www.wikidata.org/entity/Q97984636,100216
http://www.wikidata.org/entity/Q97985264,100227
http://www.wikidata.org/entity/Q97987832,100326
http://www.wikidata.org/entity/Q97986289,100396
http://www.wikidata.org/entity/Q97988302,100843
http://www.wikidata.org/entity/Q97984611,100910
http://www.wikidata.org/entity/Q97985319,101034
http://www.wikidata.org/entity/Q97988250,101163
http://www.wikidata.org/entity/Q97983759,101327
http://www.wikidata.org/entity/Q97987340,101401
http://www.wikidata.org/entity/Q97988099,101501
http://www.wikidata.org/entity/Q97985406,101519
http://www.wikidata.org/entity/Q97987369,182706
http://www.wikidata.org/entity/Q97985091,99078
http://www.wikidata.org/entity/Q97986717,99118
http://www.wikidata.org/entity/Q97987159,99196
http://www.wikidata.org/entity/Q97986529,99426
http://www.wikidata.org/entity/Q97987669,99549
http://www.wikidata.org/entity/Q97983253,99604
http://www.wikidata.org/entity/Q97985634,99641
http://www.wikidata.org/entity/Q97988385,99785
http://www.wikidata.org/entity/Q97988371,100008
http://www.wikidata.org/entity/Q97984967,100019
http://www.wikidata.org/entity/Q97987192,100090
http://www.wikidata.org/entity/Q97986648,100520
http://www.wikidata.org/entity/Q97987709,100799
http://www.wikidata.org/entity/Q97984037,100809
http://www.wikidata.org/entity/Q97988541,101355
http://www.wikidata.org/entity/Q97986075,101380
http://www.wikidata.org/entity/Q97988068,101703
http://www.wikidata.org/entity/Q97985733,101764
http://www.wikidata.org/entity/Q97988043,101816
http://www.wikidata.org/entity/Q97983372,113006
http://www.wikidata.org/entity/Q97985289,116008
http://www.wikidata.org/entity/Q97987695,119327
http://www.wikidata.org/entity/Q97983821,99278
http://www.wikidata.org/entity/Q97988485,99376
http://www.wikidata.org/entity/Q97988326,99736
http://www.wikidata.org/entity/Q97988570,99903
http://www.wikidata.org/entity/Q97983836,100091
http://www.wikidata.org/entity/Q97985052,100241
http://www.wikidata.org/entity/Q97983767,100289
http://www.wikidata.org/entity/Q97986889,100558
http://www.wikidata.org/entity/Q97987400,100774
http://www.wikidata.org/entity/Q97986251,100817
http://www.wikidata.org/entity/Q97986816,101241
http://www.wikidata.org/entity/Q97986599,101743
http://www.wikidata.org/entity/Q97986608,112080
http://www.wikidata.org/entity/Q97985324,99275
http://www.wikidata.org/entity/Q97983745,99279
http://www.wikidata.org/entity/Q97988392,99456
http://www.wikidata.org/entity/Q97983408,99565
http://www.wikidata.org/entity/Q97983289,101612
http://www.wikidata.org/entity/Q97984903,100322
http://www.wikidata.org/entity/Q97985384,100352
http://www.wikidata.org/entity/Q97987203,100361
http://www.wikidata.org/entity/Q97987355,100446
http://www.wikidata.org/entity/Q97984962,100616
http://www.wikidata.org/entity/Q97986100,100620
http://www.wikidata.org/entity/Q97986566,101009
http://www.wikidata.org/entity/Q97984250,101099
http://www.wikidata.org/entity/Q97985493,101132
http://www.wikidata.org/entity/Q97987513,101157
http://www.wikidata.org/entity/Q97985973,101259
http://www.wikidata.org/entity/Q97983342,101470
http://www.wikidata.org/entity/Q97983983,101598
http://www.wikidata.org/entity/Q97985550,101765
http://www.wikidata.org/entity/Q97988418,119840
http://www.wikidata.org/entity/Q97983963,152973
http://www.wikidata.org/entity/Q97986114,99389
http://www.wikidata.org/entity/Q97985834,99537
http://www.wikidata.org/entity/Q97987571,99609
http://www.wikidata.org/entity/Q97987429,99935
http://www.wikidata.org/entity/Q97988425,100122
http://www.wikidata.org/entity/Q97987479,100462
http://www.wikidata.org/entity/Q97985153,100528
http://www.wikidata.org/entity/Q97985595,100828
http://www.wikidata.org/entity/Q97984519,100838
http://www.wikidata.org/entity/Q97983634,100895
http://www.wikidata.org/entity/Q97988209,101371
http://www.wikidata.org/entity/Q97985806,112097
http://www.wikidata.org/entity/Q97984669,152153
http://www.wikidata.org/entity/Q97987739,99332
http://www.wikidata.org/entity/Q97986536,99573
http://www.wikidata.org/entity/Q97988205,99857
http://www.wikidata.org/entity/Q97988124,99956
http://www.wikidata.org/entity/Q97983933,100074
http://www.wikidata.org/entity/Q97986233,100284
http://www.wikidata.org/entity/Q97985463,100369
http://www.wikidata.org/entity/Q97983721,100425
http://www.wikidata.org/entity/Q97984586,100522
http://www.wikidata.org/entity/Q97986579,100743
http://www.wikidata.org/entity/Q97986592,100861
http://www.wikidata.org/entity/Q97983792,100876
http://www.wikidata.org/entity/Q97984181,101004
http://www.wikidata.org/entity/Q97987947,101189
http://www.wikidata.org/entity/Q84728120,101418
http://www.wikidata.org/entity/Q97987810,101604
http://www.wikidata.org/entity/Q97984884,111119
http://www.wikidata.org/entity/Q97987648,152175
http://www.wikidata.org/entity/Q97985346,99123
http://www.wikidata.org/entity/Q97984200,99291
http://www.wikidata.org/entity/Q97988324,99505
http://www.wikidata.org/entity/Q97987018,99532
